parcel_ID,year,month,bareground,scenario,bareground_envzone,bareground_reported,bareground_none
Llanos 2,0,1,FALSE,year0,FALSE,FALSE,FALSE
Llanos 2,0,2,FALSE,year0,FALSE,FALSE,FALSE
Llanos 2,0,3,FALSE,year0,FALSE,FALSE,FALSE
Llanos 2,0,4,FALSE,year0,FALSE,FALSE,FALSE
Llanos 2,0,5,FALSE,year0,FALSE,FALSE,FALSE
Llanos 2,0,6,FALSE,year0,FALSE,FALSE,FALSE
Llanos 2,0,7,FALSE,year0,FALSE,FALSE,FALSE
Llanos 2,0,8,FALSE,year0,FALSE,FALSE,FALSE
Llanos 2,0,9,TRUE,year0,TRUE,TRUE,FALSE
Llanos 2,0,10,FALSE,year0,FALSE,FALSE,FALSE
Llanos 2,0,11,FALSE,year0,FALSE,FALSE,FALSE
Llanos 2,0,12,FALSE,year0,FALSE,FALSE,FALSE
Llanos 2,1,1,FALSE,year1,FALSE,FALSE,FALSE
Llanos 2,1,2,FALSE,year1,FALSE,FALSE,FALSE
Llanos 2,1,3,FALSE,year1,FALSE,FALSE,FALSE
Llanos 2,1,4,FALSE,year1,FALSE,FALSE,FALSE
Llanos 2,1,5,FALSE,year1,FALSE,FALSE,FALSE
Llanos 2,1,6,FALSE,year1,FALSE,FALSE,FALSE
Llanos 2,1,7,FALSE,year1,FALSE,FALSE,FALSE
Llanos 2,1,8,TRUE,year1,TRUE,TRUE,FALSE
Llanos 2,1,9,TRUE,year1,TRUE,TRUE,FALSE
Llanos 2,1,10,TRUE,year1,TRUE,TRUE,FALSE
Llanos 2,1,11,TRUE,year1,TRUE,TRUE,FALSE
Llanos 2,1,12,FALSE,year1,FALSE,FALSE,FALSE
Llanos 2,2,1,FALSE,year2,FALSE,FALSE,FALSE
Llanos 2,2,2,FALSE,year2,FALSE,FALSE,FALSE
Llanos 2,2,3,FALSE,year2,FALSE,FALSE,FALSE
Llanos 2,2,4,FALSE,year2,FALSE,FALSE,FALSE
Llanos 2,2,5,FALSE,year2,FALSE,FALSE,FALSE
Llanos 2,2,6,FALSE,year2,FALSE,FALSE,FALSE
Llanos 2,2,7,FALSE,year2,FALSE,FALSE,FALSE
Llanos 2,2,8,FALSE,year2,FALSE,FALSE,FALSE
Llanos 2,2,9,FALSE,year2,FALSE,FALSE,FALSE
Llanos 2,2,10,FALSE,year2,FALSE,FALSE,FALSE
Llanos 2,2,11,FALSE,year2,FALSE,FALSE,FALSE
Llanos 2,2,12,FALSE,year2,FALSE,FALSE,FALSE
Cortijo,0,1,FALSE,year0,FALSE,FALSE,FALSE
Cortijo,0,2,FALSE,year0,FALSE,FALSE,FALSE
Cortijo,0,3,FALSE,year0,FALSE,FALSE,FALSE
Cortijo,0,4,FALSE,year0,FALSE,FALSE,FALSE
Cortijo,0,5,FALSE,year0,FALSE,FALSE,FALSE
Cortijo,0,6,FALSE,year0,FALSE,FALSE,FALSE
Cortijo,0,7,FALSE,year0,FALSE,FALSE,FALSE
Cortijo,0,8,FALSE,year0,FALSE,FALSE,FALSE
Cortijo,0,9,TRUE,year0,TRUE,TRUE,FALSE
Cortijo,0,10,FALSE,year0,FALSE,FALSE,FALSE
Cortijo,0,11,FALSE,year0,FALSE,FALSE,FALSE
Cortijo,0,12,FALSE,year0,FALSE,FALSE,FALSE
Cortijo,1,1,FALSE,year1,FALSE,FALSE,FALSE
Cortijo,1,2,FALSE,year1,FALSE,FALSE,FALSE
Cortijo,1,3,FALSE,year1,FALSE,FALSE,FALSE
Cortijo,1,4,FALSE,year1,FALSE,FALSE,FALSE
Cortijo,1,5,FALSE,year1,FALSE,FALSE,FALSE
Cortijo,1,6,FALSE,year1,FALSE,FALSE,FALSE
Cortijo,1,7,FALSE,year1,FALSE,FALSE,FALSE
Cortijo,1,8,FALSE,year1,FALSE,FALSE,FALSE
Cortijo,1,9,FALSE,year1,FALSE,FALSE,FALSE
Cortijo,1,10,FALSE,year1,FALSE,FALSE,FALSE
Cortijo,1,11,FALSE,year1,FALSE,FALSE,FALSE
Cortijo,1,12,FALSE,year1,FALSE,FALSE,FALSE
Cortijo,2,1,FALSE,year2,FALSE,FALSE,FALSE
Cortijo,2,2,FALSE,year2,FALSE,FALSE,FALSE
Cortijo,2,3,FALSE,year2,FALSE,FALSE,FALSE
Cortijo,2,4,FALSE,year2,FALSE,FALSE,FALSE
Cortijo,2,5,FALSE,year2,FALSE,FALSE,FALSE
Cortijo,2,6,FALSE,year2,FALSE,FALSE,FALSE
Cortijo,2,7,FALSE,year2,FALSE,FALSE,FALSE
Cortijo,2,8,FALSE,year2,FALSE,FALSE,FALSE
Cortijo,2,9,FALSE,year2,FALSE,FALSE,FALSE
Cortijo,2,10,FALSE,year2,FALSE,FALSE,FALSE
Cortijo,2,11,FALSE,year2,FALSE,FALSE,FALSE
Cortijo,2,12,FALSE,year2,FALSE,FALSE,FALSE
Linde Antonio / Habas,0,1,FALSE,year0,FALSE,FALSE,FALSE
Linde Antonio / Habas,0,2,FALSE,year0,FALSE,FALSE,FALSE
Linde Antonio / Habas,0,3,FALSE,year0,FALSE,FALSE,FALSE
Linde Antonio / Habas,0,4,FALSE,year0,FALSE,FALSE,FALSE
Linde Antonio / Habas,0,5,FALSE,year0,FALSE,FALSE,FALSE
Linde Antonio / Habas,0,6,FALSE,year0,FALSE,FALSE,FALSE
Linde Antonio / Habas,0,7,FALSE,year0,FALSE,FALSE,FALSE
Linde Antonio / Habas,0,8,FALSE,year0,FALSE,FALSE,FALSE
Linde Antonio / Habas,0,9,TRUE,year0,TRUE,TRUE,FALSE
Linde Antonio / Habas,0,10,FALSE,year0,FALSE,FALSE,FALSE
Linde Antonio / Habas,0,11,FALSE,year0,FALSE,FALSE,FALSE
Linde Antonio / Habas,0,12,FALSE,year0,FALSE,FALSE,FALSE
Linde Antonio / Habas,1,1,FALSE,year1,FALSE,FALSE,FALSE
Linde Antonio / Habas,1,2,FALSE,year1,FALSE,FALSE,FALSE
Linde Antonio / Habas,1,3,FALSE,year1,FALSE,FALSE,FALSE
Linde Antonio / Habas,1,4,FALSE,year1,FALSE,FALSE,FALSE
Linde Antonio / Habas,1,5,FALSE,year1,FALSE,FALSE,FALSE
Linde Antonio / Habas,1,6,FALSE,year1,FALSE,FALSE,FALSE
Linde Antonio / Habas,1,7,FALSE,year1,FALSE,FALSE,FALSE
Linde Antonio / Habas,1,8,FALSE,year1,FALSE,FALSE,FALSE
Linde Antonio / Habas,1,9,FALSE,year1,FALSE,FALSE,FALSE
Linde Antonio / Habas,1,10,FALSE,year1,FALSE,FALSE,FALSE
Linde Antonio / Habas,1,11,FALSE,year1,FALSE,FALSE,FALSE
Linde Antonio / Habas,1,12,FALSE,year1,FALSE,FALSE,FALSE
Linde Antonio / Habas,2,1,FALSE,year2,FALSE,FALSE,FALSE
Linde Antonio / Habas,2,2,FALSE,year2,FALSE,FALSE,FALSE
Linde Antonio / Habas,2,3,FALSE,year2,FALSE,FALSE,FALSE
Linde Antonio / Habas,2,4,FALSE,year2,FALSE,FALSE,FALSE
Linde Antonio / Habas,2,5,FALSE,year2,FALSE,FALSE,FALSE
Linde Antonio / Habas,2,6,FALSE,year2,FALSE,FALSE,FALSE
Linde Antonio / Habas,2,7,FALSE,year2,FALSE,FALSE,FALSE
Linde Antonio / Habas,2,8,FALSE,year2,FALSE,FALSE,FALSE
Linde Antonio / Habas,2,9,FALSE,year2,FALSE,FALSE,FALSE
Linde Antonio / Habas,2,10,FALSE,year2,FALSE,FALSE,FALSE
Linde Antonio / Habas,2,11,FALSE,year2,FALSE,FALSE,FALSE
Linde Antonio / Habas,2,12,FALSE,year2,FALSE,FALSE,FALSE
Linde Ventillas,0,1,FALSE,year0,FALSE,FALSE,FALSE
Linde Ventillas,0,2,FALSE,year0,FALSE,FALSE,FALSE
Linde Ventillas,0,3,FALSE,year0,FALSE,FALSE,FALSE
Linde Ventillas,0,4,FALSE,year0,FALSE,FALSE,FALSE
Linde Ventillas,0,5,FALSE,year0,FALSE,FALSE,FALSE
Linde Ventillas,0,6,FALSE,year0,FALSE,FALSE,FALSE
Linde Ventillas,0,7,FALSE,year0,FALSE,FALSE,FALSE
Linde Ventillas,0,8,FALSE,year0,FALSE,FALSE,FALSE
Linde Ventillas,0,9,TRUE,year0,TRUE,TRUE,FALSE
Linde Ventillas,0,10,FALSE,year0,FALSE,FALSE,FALSE
Linde Ventillas,0,11,FALSE,year0,FALSE,FALSE,FALSE
Linde Ventillas,0,12,FALSE,year0,FALSE,FALSE,FALSE
Linde Ventillas,1,1,FALSE,year1,FALSE,FALSE,FALSE
Linde Ventillas,1,2,FALSE,year1,FALSE,FALSE,FALSE
Linde Ventillas,1,3,FALSE,year1,FALSE,FALSE,FALSE
Linde Ventillas,1,4,FALSE,year1,FALSE,FALSE,FALSE
Linde Ventillas,1,5,FALSE,year1,FALSE,FALSE,FALSE
Linde Ventillas,1,6,FALSE,year1,FALSE,FALSE,FALSE
Linde Ventillas,1,7,FALSE,year1,FALSE,FALSE,FALSE
Linde Ventillas,1,8,FALSE,year1,FALSE,FALSE,FALSE
Linde Ventillas,1,9,FALSE,year1,FALSE,FALSE,FALSE
Linde Ventillas,1,10,FALSE,year1,FALSE,FALSE,FALSE
Linde Ventillas,1,11,FALSE,year1,FALSE,FALSE,FALSE
Linde Ventillas,1,12,FALSE,year1,FALSE,FALSE,FALSE
Linde Ventillas,2,1,FALSE,year2,FALSE,FALSE,FALSE
Linde Ventillas,2,2,FALSE,year2,FALSE,FALSE,FALSE
Linde Ventillas,2,3,FALSE,year2,FALSE,FALSE,FALSE
Linde Ventillas,2,4,FALSE,year2,FALSE,FALSE,FALSE
Linde Ventillas,2,5,FALSE,year2,FALSE,FALSE,FALSE
Linde Ventillas,2,6,FALSE,year2,FALSE,FALSE,FALSE
Linde Ventillas,2,7,FALSE,year2,FALSE,FALSE,FALSE
Linde Ventillas,2,8,FALSE,year2,FALSE,FALSE,FALSE
Linde Ventillas,2,9,FALSE,year2,FALSE,FALSE,FALSE
Linde Ventillas,2,10,FALSE,year2,FALSE,FALSE,FALSE
Linde Ventillas,2,11,FALSE,year2,FALSE,FALSE,FALSE
Linde Ventillas,2,12,FALSE,year2,FALSE,FALSE,FALSE
Llanos 1,0,1,FALSE,year0,FALSE,FALSE,FALSE
Llanos 1,0,2,FALSE,year0,FALSE,FALSE,FALSE
Llanos 1,0,3,FALSE,year0,FALSE,FALSE,FALSE
Llanos 1,0,4,FALSE,year0,FALSE,FALSE,FALSE
Llanos 1,0,5,FALSE,year0,FALSE,FALSE,FALSE
Llanos 1,0,6,FALSE,year0,FALSE,FALSE,FALSE
Llanos 1,0,7,FALSE,year0,FALSE,FALSE,FALSE
Llanos 1,0,8,FALSE,year0,FALSE,FALSE,FALSE
Llanos 1,0,9,TRUE,year0,TRUE,TRUE,FALSE
Llanos 1,0,10,FALSE,year0,FALSE,FALSE,FALSE
Llanos 1,0,11,FALSE,year0,FALSE,FALSE,FALSE
Llanos 1,0,12,FALSE,year0,FALSE,FALSE,FALSE
Llanos 1,1,1,FALSE,year1,FALSE,FALSE,FALSE
Llanos 1,1,2,FALSE,year1,FALSE,FALSE,FALSE
Llanos 1,1,3,FALSE,year1,FALSE,FALSE,FALSE
Llanos 1,1,4,FALSE,year1,FALSE,FALSE,FALSE
Llanos 1,1,5,FALSE,year1,FALSE,FALSE,FALSE
Llanos 1,1,6,FALSE,year1,FALSE,FALSE,FALSE
Llanos 1,1,7,FALSE,year1,FALSE,FALSE,FALSE
Llanos 1,1,8,FALSE,year1,FALSE,FALSE,FALSE
Llanos 1,1,9,FALSE,year1,FALSE,FALSE,FALSE
Llanos 1,1,10,FALSE,year1,FALSE,FALSE,FALSE
Llanos 1,1,11,FALSE,year1,FALSE,FALSE,FALSE
Llanos 1,1,12,FALSE,year1,FALSE,FALSE,FALSE
Llanos 1,2,1,FALSE,year2,FALSE,FALSE,FALSE
Llanos 1,2,2,FALSE,year2,FALSE,FALSE,FALSE
Llanos 1,2,3,FALSE,year2,FALSE,FALSE,FALSE
Llanos 1,2,4,FALSE,year2,FALSE,FALSE,FALSE
Llanos 1,2,5,FALSE,year2,FALSE,FALSE,FALSE
Llanos 1,2,6,FALSE,year2,FALSE,FALSE,FALSE
Llanos 1,2,7,FALSE,year2,FALSE,FALSE,FALSE
Llanos 1,2,8,FALSE,year2,FALSE,FALSE,FALSE
Llanos 1,2,9,FALSE,year2,FALSE,FALSE,FALSE
Llanos 1,2,10,FALSE,year2,FALSE,FALSE,FALSE
Llanos 1,2,11,FALSE,year2,FALSE,FALSE,FALSE
Llanos 1,2,12,FALSE,year2,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,0,1,FALSE,year0,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,0,2,FALSE,year0,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,0,3,FALSE,year0,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,0,4,FALSE,year0,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,0,5,FALSE,year0,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,0,6,FALSE,year0,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,0,7,FALSE,year0,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,0,8,FALSE,year0,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,0,9,TRUE,year0,TRUE,TRUE,FALSE
Comedero Alberizas / Sacrificio,0,10,FALSE,year0,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,0,11,FALSE,year0,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,0,12,FALSE,year0,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,1,1,FALSE,year1,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,1,2,FALSE,year1,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,1,3,FALSE,year1,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,1,4,FALSE,year1,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,1,5,FALSE,year1,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,1,6,FALSE,year1,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,1,7,FALSE,year1,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,1,8,FALSE,year1,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,1,9,TRUE,year1,TRUE,TRUE,FALSE
Comedero Alberizas / Sacrificio,1,10,FALSE,year1,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,1,11,FALSE,year1,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,1,12,FALSE,year1,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,2,1,FALSE,year2,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,2,2,FALSE,year2,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,2,3,FALSE,year2,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,2,4,FALSE,year2,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,2,5,FALSE,year2,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,2,6,FALSE,year2,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,2,7,FALSE,year2,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,2,8,FALSE,year2,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,2,9,TRUE,year2,TRUE,TRUE,FALSE
Comedero Alberizas / Sacrificio,2,10,FALSE,year2,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,2,11,FALSE,year2,FALSE,FALSE,FALSE
Comedero Alberizas / Sacrificio,2,12,FALSE,year2,FALSE,FALSE,FALSE
Alberizas,0,1,FALSE,year0,FALSE,FALSE,FALSE
Alberizas,0,2,FALSE,year0,FALSE,FALSE,FALSE
Alberizas,0,3,FALSE,year0,FALSE,FALSE,FALSE
Alberizas,0,4,FALSE,year0,FALSE,FALSE,FALSE
Alberizas,0,5,FALSE,year0,FALSE,FALSE,FALSE
Alberizas,0,6,FALSE,year0,FALSE,FALSE,FALSE
Alberizas,0,7,FALSE,year0,FALSE,FALSE,FALSE
Alberizas,0,8,FALSE,year0,FALSE,FALSE,FALSE
Alberizas,0,9,TRUE,year0,TRUE,TRUE,FALSE
Alberizas,0,10,FALSE,year0,FALSE,FALSE,FALSE
Alberizas,0,11,FALSE,year0,FALSE,FALSE,FALSE
Alberizas,0,12,FALSE,year0,FALSE,FALSE,FALSE
Alberizas,1,1,FALSE,year1,FALSE,FALSE,FALSE
Alberizas,1,2,FALSE,year1,FALSE,FALSE,FALSE
Alberizas,1,3,FALSE,year1,FALSE,FALSE,FALSE
Alberizas,1,4,FALSE,year1,FALSE,FALSE,FALSE
Alberizas,1,5,FALSE,year1,FALSE,FALSE,FALSE
Alberizas,1,6,FALSE,year1,FALSE,FALSE,FALSE
Alberizas,1,7,FALSE,year1,FALSE,FALSE,FALSE
Alberizas,1,8,FALSE,year1,FALSE,FALSE,FALSE
Alberizas,1,9,FALSE,year1,FALSE,FALSE,FALSE
Alberizas,1,10,FALSE,year1,FALSE,FALSE,FALSE
Alberizas,1,11,FALSE,year1,FALSE,FALSE,FALSE
Alberizas,1,12,FALSE,year1,FALSE,FALSE,FALSE
Alberizas,2,1,FALSE,year2,FALSE,FALSE,FALSE
Alberizas,2,2,FALSE,year2,FALSE,FALSE,FALSE
Alberizas,2,3,FALSE,year2,FALSE,FALSE,FALSE
Alberizas,2,4,FALSE,year2,FALSE,FALSE,FALSE
Alberizas,2,5,FALSE,year2,FALSE,FALSE,FALSE
Alberizas,2,6,FALSE,year2,FALSE,FALSE,FALSE
Alberizas,2,7,FALSE,year2,FALSE,FALSE,FALSE
Alberizas,2,8,FALSE,year2,FALSE,FALSE,FALSE
Alberizas,2,9,FALSE,year2,FALSE,FALSE,FALSE
Alberizas,2,10,FALSE,year2,FALSE,FALSE,FALSE
Alberizas,2,11,FALSE,year2,FALSE,FALSE,FALSE
Alberizas,2,12,FALSE,year2,FALSE,FALSE,FALSE
Las Rosas,0,1,FALSE,year0,FALSE,FALSE,FALSE
Las Rosas,0,2,FALSE,year0,FALSE,FALSE,FALSE
Las Rosas,0,3,FALSE,year0,FALSE,FALSE,FALSE
Las Rosas,0,4,FALSE,year0,FALSE,FALSE,FALSE
Las Rosas,0,5,FALSE,year0,FALSE,FALSE,FALSE
Las Rosas,0,6,FALSE,year0,FALSE,FALSE,FALSE
Las Rosas,0,7,FALSE,year0,FALSE,FALSE,FALSE
Las Rosas,0,8,FALSE,year0,FALSE,FALSE,FALSE
Las Rosas,0,9,TRUE,year0,TRUE,TRUE,FALSE
Las Rosas,0,10,FALSE,year0,FALSE,FALSE,FALSE
Las Rosas,0,11,FALSE,year0,FALSE,FALSE,FALSE
Las Rosas,0,12,FALSE,year0,FALSE,FALSE,FALSE
Las Rosas,1,1,FALSE,year1,FALSE,FALSE,FALSE
Las Rosas,1,2,FALSE,year1,FALSE,FALSE,FALSE
Las Rosas,1,3,FALSE,year1,FALSE,FALSE,FALSE
Las Rosas,1,4,FALSE,year1,FALSE,FALSE,FALSE
Las Rosas,1,5,FALSE,year1,FALSE,FALSE,FALSE
Las Rosas,1,6,FALSE,year1,FALSE,FALSE,FALSE
Las Rosas,1,7,FALSE,year1,FALSE,FALSE,FALSE
Las Rosas,1,8,FALSE,year1,FALSE,FALSE,FALSE
Las Rosas,1,9,FALSE,year1,FALSE,FALSE,FALSE
Las Rosas,1,10,FALSE,year1,FALSE,FALSE,FALSE
Las Rosas,1,11,FALSE,year1,FALSE,FALSE,FALSE
Las Rosas,1,12,FALSE,year1,FALSE,FALSE,FALSE
Las Rosas,2,1,FALSE,year2,FALSE,FALSE,FALSE
Las Rosas,2,2,FALSE,year2,FALSE,FALSE,FALSE
Las Rosas,2,3,FALSE,year2,FALSE,FALSE,FALSE
Las Rosas,2,4,FALSE,year2,FALSE,FALSE,FALSE
Las Rosas,2,5,FALSE,year2,FALSE,FALSE,FALSE
Las Rosas,2,6,FALSE,year2,FALSE,FALSE,FALSE
Las Rosas,2,7,FALSE,year2,FALSE,FALSE,FALSE
Las Rosas,2,8,FALSE,year2,FALSE,FALSE,FALSE
Las Rosas,2,9,FALSE,year2,FALSE,FALSE,FALSE
Las Rosas,2,10,FALSE,year2,FALSE,FALSE,FALSE
Las Rosas,2,11,FALSE,year2,FALSE,FALSE,FALSE
Las Rosas,2,12,FALSE,year2,FALSE,FALSE,FALSE
"Altos 4 / Mezcla Cebada, Veza, Avena",0,1,FALSE,year0,FALSE,FALSE,FALSE
"Altos 4 / Mezcla Cebada, Veza, Avena",0,2,FALSE,year0,FALSE,FALSE,FALSE
"Altos 4 / Mezcla Cebada, Veza, Avena",0,3,FALSE,year0,FALSE,FALSE,FALSE
"Altos 4 / Mezcla Cebada, Veza, Avena",0,4,FALSE,year0,FALSE,FALSE,FALSE
"Altos 4 / Mezcla Cebada, Veza, Avena",0,5,FALSE,year0,FALSE,FALSE,FALSE
"Altos 4 / Mezcla Cebada, Veza, Avena",0,6,FALSE,year0,FALSE,FALSE,FALSE
"Altos 4 / Mezcla Cebada, Veza, Avena",0,7,FALSE,year0,FALSE,FALSE,FALSE
"Altos 4 / Mezcla Cebada, Veza, Avena",0,8,FALSE,year0,FALSE,FALSE,FALSE
"Altos 4 / Mezcla Cebada, Veza, Avena",0,9,TRUE,year0,TRUE,TRUE,FALSE
"Altos 4 / Mezcla Cebada, Veza, Avena",0,10,FALSE,year0,FALSE,FALSE,FALSE
